file,FIFO,MOPNR,SPT,MWKR
mfjs01.txt,708.0,1181.0,996.0,1183.0
mfjs02.txt,750.0,1065.0,1002.0,1059.0
mfjs03.txt,803.0,1320.0,1277.0,1314.0
mfjs04.txt,1017.0,1410.0,1295.0,1422.0
mfjs05.txt,1017.0,1201.0,1362.0,1165.0
mfjs06.txt,1277.0,1398.0,1511.0,1590.0
mfjs07.txt,1707.0,1842.0,1961.0,2226.0
mfjs08.txt,1635.0,2096.0,2410.0,1926.0
mfjs09.txt,2093.0,2634.0,3435.0,2622.0
mfjs10.txt,2525.0,3165.0,3685.0,2874.0
